YEAR,QUARTER,MONTH,DAY_OF_MONTH,DAY_OF_WEEK,FL_DATE,OP_UNIQUE_CARRIER,OP_CARRIER_AIRLINE_ID,OP_CARRIER,TAIL_NUM,OP_CARRIER_FL_NUM,ORIGIN_AIRPORT_ID,ORIGIN_AIRPORT_SEQ_ID,ORIGIN_CITY_MARKET_ID,ORIGIN,ORIGIN_CITY_NAME,ORIGIN_STATE_ABR,ORIGIN_STATE_FIPS,ORIGIN_STATE_NM,ORIGIN_WAC,DEST_AIRPORT_ID,DEST_AIRPORT_SEQ_ID,DEST_CITY_MARKET_ID,DEST,DEST_CITY_NAME,DEST_STATE_ABR,DEST_STATE_FIPS,DEST_STATE_NM,DEST_WAC,CRS_DEP_TIME,DEP_TIME,DEP_DELAY,DEP_DELAY_NEW,DEP_DEL15,DEP_DELAY_GROUP,DEP_TIME_BLK,TAXI_OUT,WHEELS_OFF,WHEELS_ON,TAXI_IN,CRS_ARR_TIME,ARR_TIME,ARR_DELAY,ARR_DELAY_NEW,ARR_DEL15,ARR_DELAY_GROUP,ARR_TIME_BLK,CANCELLED,CANCELLATION_CODE,DIVERTED,CRS_ELAPSED_TIME,ACTUAL_ELAPSED_TIME,AIR_TIME,FLIGHTS,DISTANCE,DISTANCE_GROUP,CARRIER_DELAY,WEATHER_DELAY,NAS_DELAY,SECURITY_DELAY,LATE_AIRCRAFT_DELAY,FIRST_DEP_TIME,TOTAL_ADD_GTIME,LONGEST_ADD_GTIME,DIV_AIRPORT_LANDINGS,DIV_REACHED_DEST,DIV_ACTUAL_ELAPSED_TIME,DIV_ARR_DELAY,DIV_DISTANCE,DIV1_AIRPORT,DIV1_AIRPORT_ID,DIV1_AIRPORT_SEQ_ID,DIV1_WHEELS_ON,DIV1_TOTAL_GTIME,DIV1_LONGEST_GTIME,DIV1_WHEELS_OFF,DIV1_TAIL_NUM,DIV2_AIRPORT,DIV2_AIRPORT_ID,DIV2_AIRPORT_SEQ_ID,DIV2_WHEELS_ON,DIV2_TOTAL_GTIME,DIV2_LONGEST_GTIME,DIV2_WHEELS_OFF,DIV2_TAIL_NUM,DIV3_AIRPORT,DIV3_AIRPORT_ID,DIV3_AIRPORT_SEQ_ID,DIV3_WHEELS_ON,DIV3_TOTAL_GTIME,DIV3_LONGEST_GTIME,DIV3_WHEELS_OFF,DIV3_TAIL_NUM,DIV4_AIRPORT,DIV4_AIRPORT_ID,DIV4_AIRPORT_SEQ_ID,DIV4_WHEELS_ON,DIV4_TOTAL_GTIME,DIV4_LONGEST_GTIME,DIV4_WHEELS_OFF,DIV4_TAIL_NUM,DIV5_AIRPORT,DIV5_AIRPORT_ID,DIV5_AIRPORT_SEQ_ID,DIV5_WHEELS_ON,DIV5_TOTAL_GTIME,DIV5_LONGEST_GTIME,DIV5_WHEELS_OFF,DIV5_TAIL_NUM
2024,4,11,1,5,11/1/2024 12:00:00 AM,AA,19805,AA,N424AN,399,10299,1029906,30299,ANC,"Anchorage, AK",AK,02,Alaska,1,11298,1129806,30194,DFW,"Dallas/Fort Worth, TX",TX,48,Texas,74,2038,2040,2.00,2.00,0.00,0,2000-2059,13.00,2053,0848,11.00,0606,0859,,,,,0600-0659,0.00,,1.00,388.00,,,1.00,3043.00,11,,,,,,,,,1,1.00,559.00,173.00,0.00,SEA,14747,1474703,0102,112.00,112.00,0254,N424AN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024,4,11,1,5,11/1/2024 12:00:00 AM,AA,19805,AA,N424AN,399,11298,1129806,30194,DFW,"Dallas/Fort Worth, TX",TX,48,Texas,74,10299,1029906,30299,ANC,"Anchorage, AK",AK,02,Alaska,1,1506,1547,41.00,41.00,1.00,2,1500-1559,14.00,1601,1915,4.00,1905,1919,14.00,14.00,0.00,0,1900-1959,0.00,,0.00,419.00,392.00,374.00,1.00,3043.00,11,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024,4,11,1,5,11/1/2024 12:00:00 AM,AS,19930,AS,N215AK,95,14747,1474703,30559,SEA,"Seattle, WA",WA,53,Washington,93,12523,1252306,32523,JNU,"Juneau, AK",AK,02,Alaska,1,2245,2240,-5.00,0.00,0.00,-1,2200-2259,13.00,2253,0004,5.00,0020,0009,-11.00,0.00,0.00,-1,0001-0559,0.00,,0.00,155.00,149.00,131.00,1.00,909.00,4,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024,4,11,1,5,11/1/2024 12:00:00 AM,AS,19930,AS,N237AK,212,14747,1474703,30559,SEA,"Seattle, WA",WA,53,Washington,93,10299,1029906,30299,ANC,"Anchorage, AK",AK,02,Alaska,1,1955,1956,1.00,1.00,0.00,0,1900-1959,17.00,2013,2231,6.00,2239,2237,-2.00,0.00,0.00,-1,2200-2259,0.00,,0.00,224.00,221.00,198.00,1.00,1448.00,6,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024,4,11,1,5,11/1/2024 12:00:00 AM,AS,19930,AS,N278AK,193,12892,1289208,32575,LAX,"Los Angeles, CA",CA,06,California,91,10299,1029906,30299,ANC,"Anchorage, AK",AK,02,Alaska,1,1945,1940,-5.00,0.00,0.00,-1,1900-1959,28.00,2008,0017,7.00,0019,0024,5.00,5.00,0.00,0,0001-0559,0.00,,0.00,334.00,344.00,309.00,1.00,2345.00,10,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024,4,11,1,5,11/1/2024 12:00:00 AM,AS,19930,AS,N282AK,71,14747,1474703,30559,SEA,"Seattle, WA",WA,53,Washington,93,12523,1252306,32523,JNU,"Juneau, AK",AK,02,Alaska,1,1855,1917,22.00,22.00,1.00,1,1800-1859,16.00,1933,2047,4.00,2030,2051,21.00,21.00,1.00,1,2000-2059,0.00,,0.00,155.00,154.00,134.00,1.00,909.00,4,3.00,0.00,0.00,0.00,18.00,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024,4,11,1,5,11/1/2024 12:00:00 AM,AS,19930,AS,N293AK,131,14747,1474703,30559,SEA,"Seattle, WA",WA,53,Washington,93,10299,1029906,30299,ANC,"Anchorage, AK",AK,02,Alaska,1,1420,1421,1.00,1.00,0.00,0,1400-1459,18.00,1439,1703,4.00,1705,1707,2.00,2.00,0.00,0,1700-1759,0.00,,0.00,225.00,226.00,204.00,1.00,1448.00,6,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024,4,11,1,5,11/1/2024 12:00:00 AM,AS,19930,AS,N293AK,248,10299,1029906,30299,ANC,"Anchorage, AK",AK,02,Alaska,1,14747,1474703,30559,SEA,"Seattle, WA",WA,53,Washington,93,1920,1926,6.00,6.00,0.00,0,1900-1959,14.00,1940,2327,6.00,2344,2333,-11.00,0.00,0.00,-1,2300-2359,0.00,,0.00,204.00,187.00,167.00,1.00,1448.00,6,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024,4,11,1,5,11/1/2024 12:00:00 AM,AS,19930,AS,N298AK,197,14057,1405702,34057,PDX,"Portland, OR",OR,41,Oregon,92,10299,1029906,30299,ANC,"Anchorage, AK",AK,02,Alaska,1,2250,2305,15.00,15.00,1.00,1,2200-2259,13.00,2318,0152,9.00,0135,0201,26.00,26.00,1.00,1,0001-0559,0.00,,0.00,225.00,236.00,214.00,1.00,1542.00,7,15.00,0.00,11.00,0.00,0.00,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024,4,11,1,5,11/1/2024 12:00:00 AM,AS,19930,AS,N302AS,230,14747,1474703,30559,SEA,"Seattle, WA",WA,53,Washington,93,10299,1029906,30299,ANC,"Anchorage, AK",AK,02,Alaska,1,1535,1553,18.00,18.00,1.00,1,1500-1559,22.00,1615,1835,4.00,1821,1839,18.00,18.00,1.00,1,1800-1859,0.00,,0.00,226.00,226.00,200.00,1.00,1448.00,6,18.00,0.00,0.00,0.00,0.00,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
