YEAR,QUARTER,MONTH,DAY_OF_MONTH,DAY_OF_WEEK,FL_DATE,OP_UNIQUE_CARRIER,OP_CARRIER_AIRLINE_ID,OP_CARRIER,TAIL_NUM,OP_CARRIER_FL_NUM,ORIGIN_AIRPORT_ID,ORIGIN_AIRPORT_SEQ_ID,ORIGIN_CITY_MARKET_ID,ORIGIN,ORIGIN_CITY_NAME,ORIGIN_STATE_ABR,ORIGIN_STATE_FIPS,ORIGIN_STATE_NM,ORIGIN_WAC,DEST_AIRPORT_ID,DEST_AIRPORT_SEQ_ID,DEST_CITY_MARKET_ID,DEST,DEST_CITY_NAME,DEST_STATE_ABR,DEST_STATE_FIPS,DEST_STATE_NM,DEST_WAC,CRS_DEP_TIME,DEP_TIME,DEP_DELAY,DEP_DELAY_NEW,DEP_DEL15,DEP_DELAY_GROUP,DEP_TIME_BLK,TAXI_OUT,WHEELS_OFF,WHEELS_ON,TAXI_IN,CRS_ARR_TIME,ARR_TIME,ARR_DELAY,ARR_DELAY_NEW,ARR_DEL15,ARR_DELAY_GROUP,ARR_TIME_BLK,CANCELLED,CANCELLATION_CODE,DIVERTED,CRS_ELAPSED_TIME,ACTUAL_ELAPSED_TIME,AIR_TIME,FLIGHTS,DISTANCE,DISTANCE_GROUP,CARRIER_DELAY,WEATHER_DELAY,NAS_DELAY,SECURITY_DELAY,LATE_AIRCRAFT_DELAY,FIRST_DEP_TIME,TOTAL_ADD_GTIME,LONGEST_ADD_GTIME,DIV_AIRPORT_LANDINGS,DIV_REACHED_DEST,DIV_ACTUAL_ELAPSED_TIME,DIV_ARR_DELAY,DIV_DISTANCE,DIV1_AIRPORT,DIV1_AIRPORT_ID,DIV1_AIRPORT_SEQ_ID,DIV1_WHEELS_ON,DIV1_TOTAL_GTIME,DIV1_LONGEST_GTIME,DIV1_WHEELS_OFF,DIV1_TAIL_NUM,DIV2_AIRPORT,DIV2_AIRPORT_ID,DIV2_AIRPORT_SEQ_ID,DIV2_WHEELS_ON,DIV2_TOTAL_GTIME,DIV2_LONGEST_GTIME,DIV2_WHEELS_OFF,DIV2_TAIL_NUM,DIV3_AIRPORT,DIV3_AIRPORT_ID,DIV3_AIRPORT_SEQ_ID,DIV3_WHEELS_ON,DIV3_TOTAL_GTIME,DIV3_LONGEST_GTIME,DIV3_WHEELS_OFF,DIV3_TAIL_NUM,DIV4_AIRPORT,DIV4_AIRPORT_ID,DIV4_AIRPORT_SEQ_ID,DIV4_WHEELS_ON,DIV4_TOTAL_GTIME,DIV4_LONGEST_GTIME,DIV4_WHEELS_OFF,DIV4_TAIL_NUM,DIV5_AIRPORT,DIV5_AIRPORT_ID,DIV5_AIRPORT_SEQ_ID,DIV5_WHEELS_ON,DIV5_TOTAL_GTIME,DIV5_LONGEST_GTIME,DIV5_WHEELS_OFF,DIV5_TAIL_NUM
2024,2,6,1,6,6/1/2024 12:00:00 AM,AA,19805,AA,N310RF,1309,10299,1029906,30299,ANC,"Anchorage, AK",AK,02,Alaska,1,13930,1393008,30977,ORD,"Chicago, IL",IL,17,Illinois,41,2140,2149,9.00,9.00,0.00,0,2100-2159,22.00,2211,0644,8.00,0655,0652,-3.00,0.00,0.00,-1,0600-0659,0.00,,0.00,375.00,363.00,333.00,1.00,2846.00,11,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024,2,6,1,6,6/1/2024 12:00:00 AM,AA,19805,AA,N310RF,1309,13930,1393008,30977,ORD,"Chicago, IL",IL,17,Illinois,41,10299,1029906,30299,ANC,"Anchorage, AK",AK,02,Alaska,1,1700,1658,-2.00,0.00,0.00,-1,1700-1759,33.00,1731,2029,5.00,2031,2034,3.00,3.00,0.00,0,2000-2059,0.00,,0.00,391.00,396.00,358.00,1.00,2846.00,11,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024,2,6,1,6,6/1/2024 12:00:00 AM,AA,19805,AA,N434AN,399,10299,1029906,30299,ANC,"Anchorage, AK",AK,02,Alaska,1,11298,1129806,30194,DFW,"Dallas/Fort Worth, TX",TX,48,Texas,74,2019,2140,81.00,81.00,1.00,5,2000-2059,14.00,2154,0649,11.00,0601,0700,59.00,59.00,1.00,3,0600-0659,0.00,,0.00,402.00,380.00,355.00,1.00,3043.00,11,2.00,0.00,0.00,0.00,57.00,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024,2,6,1,6,6/1/2024 12:00:00 AM,AA,19805,AA,N434AN,399,11298,1129806,30194,DFW,"Dallas/Fort Worth, TX",TX,48,Texas,74,10299,1029906,30299,ANC,"Anchorage, AK",AK,02,Alaska,1,1515,1636,81.00,81.00,1.00,5,1500-1559,21.00,1657,2028,4.00,1857,2032,95.00,95.00,1.00,6,1800-1859,0.00,,0.00,402.00,416.00,391.00,1.00,3043.00,11,67.00,0.00,14.00,0.00,14.00,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024,2,6,1,6,6/1/2024 12:00:00 AM,AS,19930,AS,N237AK,95,14747,1474703,30559,SEA,"Seattle, WA",WA,53,Washington,93,12523,1252306,32523,JNU,"Juneau, AK",AK,02,Alaska,1,2240,2248,8.00,8.00,0.00,0,2200-2259,13.00,2301,0007,5.00,2359,0012,13.00,13.00,0.00,0,2300-2359,0.00,,0.00,139.00,144.00,126.00,1.00,909.00,4,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024,2,6,1,6,6/1/2024 12:00:00 AM,AS,19930,AS,N267AK,188,10299,1029906,30299,ANC,"Anchorage, AK",AK,02,Alaska,1,14747,1474703,30559,SEA,"Seattle, WA",WA,53,Washington,93,0529,0526,-3.00,0.00,0.00,-1,0001-0559,10.00,0536,0944,9.00,0955,0953,-2.00,0.00,0.00,-1,0900-0959,0.00,,0.00,206.00,207.00,188.00,1.00,1448.00,6,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024,2,6,1,6,6/1/2024 12:00:00 AM,AS,19930,AS,N268AK,131,14747,1474703,30559,SEA,"Seattle, WA",WA,53,Washington,93,10299,1029906,30299,ANC,"Anchorage, AK",AK,02,Alaska,1,1500,1454,-6.00,0.00,0.00,-1,1500-1559,16.00,1510,1714,11.00,1730,1725,-5.00,0.00,0.00,-1,1700-1759,0.00,,0.00,210.00,211.00,184.00,1.00,1448.00,6,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024,2,6,1,6,6/1/2024 12:00:00 AM,AS,19930,AS,N268AK,252,10299,1029906,30299,ANC,"Anchorage, AK",AK,02,Alaska,1,14747,1474703,30559,SEA,"Seattle, WA",WA,53,Washington,93,1830,1821,-9.00,0.00,0.00,-1,1800-1859,10.00,1831,2225,10.00,2258,2235,-23.00,0.00,0.00,-2,2200-2259,0.00,,0.00,208.00,194.00,174.00,1.00,1448.00,6,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024,2,6,1,6,6/1/2024 12:00:00 AM,AS,19930,AS,N270AK,134,10299,1029906,30299,ANC,"Anchorage, AK",AK,02,Alaska,1,14747,1474703,30559,SEA,"Seattle, WA",WA,53,Washington,93,1700,1716,16.00,16.00,1.00,1,1700-1759,13.00,1729,2132,16.00,2130,2148,18.00,18.00,1.00,1,2100-2159,0.00,,0.00,210.00,212.00,183.00,1.00,1448.00,6,16.00,0.00,2.00,0.00,0.00,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024,2,6,1,6,6/1/2024 12:00:00 AM,AS,19930,AS,N270AK,189,14747,1474703,30559,SEA,"Seattle, WA",WA,53,Washington,93,10299,1029906,30299,ANC,"Anchorage, AK",AK,02,Alaska,1,1300,1324,24.00,24.00,1.00,1,1300-1359,14.00,1338,1552,2.00,1535,1554,19.00,19.00,1.00,1,1500-1559,0.00,,0.00,215.00,210.00,194.00,1.00,1448.00,6,7.00,0.00,0.00,0.00,12.00,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024,2,6,1,6,6/1/2024 12:00:00 AM,AS,19930,AS,N277AK,128,12819,1281902,31401,KTN,"Ketchikan, AK",AK,02,Alaska,1,14747,1474703,30559,SEA,"Seattle, WA",WA,53,Washington,93,1500,1515,15.00,15.00,1.00,1,1500-1559,8.00,1523,1748,12.00,1757,1800,3.00,3.00,0.00,0,1700-1759,0.00,,0.00,117.00,105.00,85.00,1.00,680.00,3,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024,2,6,1,6,6/1/2024 12:00:00 AM,AS,19930,AS,N277AK,144,14747,1474703,30559,SEA,"Seattle, WA",WA,53,Washington,93,12819,1281902,31401,KTN,"Ketchikan, AK",AK,02,Alaska,1,1300,1335,35.00,35.00,1.00,2,1300-1359,17.00,1352,1435,4.00,1404,1439,35.00,35.00,1.00,2,1400-1459,0.00,,0.00,124.00,124.00,103.00,1.00,680.00,3,0.00,0.00,0.00,0.00,35.00,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024,2,6,1,6,6/1/2024 12:00:00 AM,AS,19930,AS,N277AK,48,10299,1029906,30299,ANC,"Anchorage, AK",AK,02,Alaska,1,14747,1474703,30559,SEA,"Seattle, WA",WA,53,Washington,93,0800,0818,18.00,18.00,1.00,1,0800-0859,14.00,0832,1227,11.00,1231,1238,7.00,7.00,0.00,0,1200-1259,0.00,,0.00,211.00,200.00,175.00,1.00,1448.00,6,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024,2,6,1,6,6/1/2024 12:00:00 AM,AS,19930,AS,N284AK,254,10299,1029906,30299,ANC,"Anchorage, AK",AK,02,Alaska,1,14747,1474703,30559,SEA,"Seattle, WA",WA,53,Washington,93,1600,1601,1.00,1.00,0.00,0,1600-1659,10.00,1611,2010,10.00,2030,2020,-10.00,0.00,0.00,-1,2000-2059,0.00,,0.00,210.00,199.00,179.00,1.00,1448.00,6,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024,2,6,1,6,6/1/2024 12:00:00 AM,AS,19930,AS,N284AK,933,14679,1467903,33570,SAN,"San Diego, CA",CA,06,California,91,10299,1029906,30299,ANC,"Anchorage, AK",AK,02,Alaska,1,0930,0934,4.00,4.00,0.00,0,0900-0959,27.00,1001,1415,4.00,1419,1419,0.00,0.00,0.00,0,1400-1459,0.00,,0.00,349.00,345.00,314.00,1.00,2452.00,10,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
