YEAR,QUARTER,MONTH,DAY_OF_MONTH,DAY_OF_WEEK,FL_DATE,OP_UNIQUE_CARRIER,OP_CARRIER_AIRLINE_ID,OP_CARRIER,TAIL_NUM,OP_CARRIER_FL_NUM,ORIGIN_AIRPORT_ID,ORIGIN_AIRPORT_SEQ_ID,ORIGIN_CITY_MARKET_ID,ORIGIN,ORIGIN_CITY_NAME,ORIGIN_STATE_ABR,ORIGIN_STATE_FIPS,ORIGIN_STATE_NM,ORIGIN_WAC,DEST_AIRPORT_ID,DEST_AIRPORT_SEQ_ID,DEST_CITY_MARKET_ID,DEST,DEST_CITY_NAME,DEST_STATE_ABR,DEST_STATE_FIPS,DEST_STATE_NM,DEST_WAC,CRS_DEP_TIME,DEP_TIME,DEP_DELAY,DEP_DELAY_NEW,DEP_DEL15,DEP_DELAY_GROUP,DEP_TIME_BLK,TAXI_OUT,WHEELS_OFF,WHEELS_ON,TAXI_IN,CRS_ARR_TIME,ARR_TIME,ARR_DELAY,ARR_DELAY_NEW,ARR_DEL15,ARR_DELAY_GROUP,ARR_TIME_BLK,CANCELLED,CANCELLATION_CODE,DIVERTED,CRS_ELAPSED_TIME,ACTUAL_ELAPSED_TIME,AIR_TIME,FLIGHTS,DISTANCE,DISTANCE_GROUP,CARRIER_DELAY,WEATHER_DELAY,NAS_DELAY,SECURITY_DELAY,LATE_AIRCRAFT_DELAY,FIRST_DEP_TIME,TOTAL_ADD_GTIME,LONGEST_ADD_GTIME,DIV_AIRPORT_LANDINGS,DIV_REACHED_DEST,DIV_ACTUAL_ELAPSED_TIME,DIV_ARR_DELAY,DIV_DISTANCE,DIV1_AIRPORT,DIV1_AIRPORT_ID,DIV1_AIRPORT_SEQ_ID,DIV1_WHEELS_ON,DIV1_TOTAL_GTIME,DIV1_LONGEST_GTIME,DIV1_WHEELS_OFF,DIV1_TAIL_NUM,DIV2_AIRPORT,DIV2_AIRPORT_ID,DIV2_AIRPORT_SEQ_ID,DIV2_WHEELS_ON,DIV2_TOTAL_GTIME,DIV2_LONGEST_GTIME,DIV2_WHEELS_OFF,DIV2_TAIL_NUM,DIV3_AIRPORT,DIV3_AIRPORT_ID,DIV3_AIRPORT_SEQ_ID,DIV3_WHEELS_ON,DIV3_TOTAL_GTIME,DIV3_LONGEST_GTIME,DIV3_WHEELS_OFF,DIV3_TAIL_NUM,DIV4_AIRPORT,DIV4_AIRPORT_ID,DIV4_AIRPORT_SEQ_ID,DIV4_WHEELS_ON,DIV4_TOTAL_GTIME,DIV4_LONGEST_GTIME,DIV4_WHEELS_OFF,DIV4_TAIL_NUM,DIV5_AIRPORT,DIV5_AIRPORT_ID,DIV5_AIRPORT_SEQ_ID,DIV5_WHEELS_ON,DIV5_TOTAL_GTIME,DIV5_LONGEST_GTIME,DIV5_WHEELS_OFF,DIV5_TAIL_NUM
2024,3,9,1,7,9/1/2024 12:00:00 AM,AA,19805,AA,N303RG,1309,10299,1029906,30299,ANC,"Anchorage, AK",AK,02,Alaska,1,13930,1393008,30977,ORD,"Chicago, IL",IL,17,Illinois,41,2155,2237,42.00,42.00,1.00,2,2100-2159,14.00,2251,0715,19.00,0659,0734,35.00,35.00,1.00,2,0600-0659,0.00,,0.00,364.00,357.00,324.00,1.00,2846.00,11,1.00,0.00,0.00,0.00,34.00,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024,3,9,1,7,9/1/2024 12:00:00 AM,AA,19805,AA,N303RG,1309,13930,1393008,30977,ORD,"Chicago, IL",IL,17,Illinois,41,10299,1029906,30299,ANC,"Anchorage, AK",AK,02,Alaska,1,1711,1747,36.00,36.00,1.00,2,1700-1759,23.00,1810,2127,9.00,2055,2136,41.00,41.00,1.00,2,2000-2059,0.00,,0.00,404.00,409.00,377.00,1.00,2846.00,11,15.00,0.00,5.00,0.00,21.00,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024,3,9,1,7,9/1/2024 12:00:00 AM,AA,19805,AA,N415AN,407,10299,1029906,30299,ANC,"Anchorage, AK",AK,02,Alaska,1,11298,1129806,30194,DFW,"Dallas/Fort Worth, TX",TX,48,Texas,74,0605,0605,0.00,0.00,0.00,0,0600-0659,19.00,0624,1534,8.00,1532,1542,10.00,10.00,0.00,0,1500-1559,0.00,,0.00,387.00,397.00,370.00,1.00,3043.00,11,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024,3,9,1,7,9/1/2024 12:00:00 AM,AA,19805,AA,N419AN,399,10299,1029906,30299,ANC,"Anchorage, AK",AK,02,Alaska,1,11298,1129806,30194,DFW,"Dallas/Fort Worth, TX",TX,48,Texas,74,2019,2023,4.00,4.00,0.00,0,2000-2059,12.00,2035,0531,9.00,0547,0540,-7.00,0.00,0.00,-1,0001-0559,0.00,,0.00,388.00,377.00,356.00,1.00,3043.00,11,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024,3,9,1,7,9/1/2024 12:00:00 AM,AA,19805,AA,N419AN,399,11298,1129806,30194,DFW,"Dallas/Fort Worth, TX",TX,48,Texas,74,10299,1029906,30299,ANC,"Anchorage, AK",AK,02,Alaska,1,1513,1516,3.00,3.00,0.00,0,1500-1559,15.00,1531,1843,3.00,1906,1846,-20.00,0.00,0.00,-2,1900-1959,0.00,,0.00,413.00,390.00,372.00,1.00,3043.00,11,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024,3,9,1,7,9/1/2024 12:00:00 AM,AA,19805,AA,N461AN,395,11298,1129806,30194,DFW,"Dallas/Fort Worth, TX",TX,48,Texas,74,10299,1029906,30299,ANC,"Anchorage, AK",AK,02,Alaska,1,1850,1904,14.00,14.00,0.00,0,1800-1859,23.00,1927,2235,14.00,2245,2249,4.00,4.00,0.00,0,2200-2259,0.00,,0.00,415.00,405.00,368.00,1.00,3043.00,11,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024,3,9,1,7,9/1/2024 12:00:00 AM,AS,19930,AS,N215AK,214,10299,1029906,30299,ANC,"Anchorage, AK",AK,02,Alaska,1,14747,1474703,30559,SEA,"Seattle, WA",WA,53,Washington,93,0930,0922,-8.00,0.00,0.00,-1,0900-0959,13.00,0935,1342,11.00,1355,1353,-2.00,0.00,0.00,-1,1300-1359,0.00,,0.00,205.00,211.00,187.00,1.00,1448.00,6,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024,3,9,1,7,9/1/2024 12:00:00 AM,AS,19930,AS,N238AK,49,14747,1474703,30559,SEA,"Seattle, WA",WA,53,Washington,93,10299,1029906,30299,ANC,"Anchorage, AK",AK,02,Alaska,1,1130,1129,-1.00,0.00,0.00,-1,1100-1159,21.00,1150,1358,3.00,1416,1401,-15.00,0.00,0.00,-1,1400-1459,0.00,,0.00,226.00,212.00,188.00,1.00,1448.00,6,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024,3,9,1,7,9/1/2024 12:00:00 AM,AS,19930,AS,N238AK,509,10299,1029906,30299,ANC,"Anchorage, AK",AK,02,Alaska,1,14771,1477104,32457,SFO,"San Francisco, CA",CA,06,California,91,1630,1626,-4.00,0.00,0.00,-1,1600-1659,10.00,1636,2156,5.00,2200,2201,1.00,1.00,0.00,0,2200-2259,0.00,,0.00,270.00,275.00,260.00,1.00,2018.00,9,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024,3,9,1,7,9/1/2024 12:00:00 AM,AS,19930,AS,N251AK,106,11630,1163003,31517,FAI,"Fairbanks, AK",AK,02,Alaska,1,14747,1474703,30559,SEA,"Seattle, WA",WA,53,Washington,93,1550,1544,-6.00,0.00,0.00,-1,1500-1559,10.00,1554,2010,15.00,2035,2025,-10.00,0.00,0.00,-1,2000-2059,0.00,,0.00,225.00,221.00,196.00,1.00,1533.00,7,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
