YEAR,QUARTER,MONTH,DAY_OF_MONTH,DAY_OF_WEEK,FL_DATE,OP_UNIQUE_CARRIER,OP_CARRIER_AIRLINE_ID,OP_CARRIER,TAIL_NUM,OP_CARRIER_FL_NUM,ORIGIN_AIRPORT_ID,ORIGIN_AIRPORT_SEQ_ID,ORIGIN_CITY_MARKET_ID,ORIGIN,ORIGIN_CITY_NAME,ORIGIN_STATE_ABR,ORIGIN_STATE_FIPS,ORIGIN_STATE_NM,ORIGIN_WAC,DEST_AIRPORT_ID,DEST_AIRPORT_SEQ_ID,DEST_CITY_MARKET_ID,DEST,DEST_CITY_NAME,DEST_STATE_ABR,DEST_STATE_FIPS,DEST_STATE_NM,DEST_WAC,CRS_DEP_TIME,DEP_TIME,DEP_DELAY,DEP_DELAY_NEW,DEP_DEL15,DEP_DELAY_GROUP,DEP_TIME_BLK,TAXI_OUT,WHEELS_OFF,WHEELS_ON,TAXI_IN,CRS_ARR_TIME,ARR_TIME,ARR_DELAY,ARR_DELAY_NEW,ARR_DEL15,ARR_DELAY_GROUP,ARR_TIME_BLK,CANCELLED,CANCELLATION_CODE,DIVERTED,CRS_ELAPSED_TIME,ACTUAL_ELAPSED_TIME,AIR_TIME,FLIGHTS,DISTANCE,DISTANCE_GROUP,CARRIER_DELAY,WEATHER_DELAY,NAS_DELAY,SECURITY_DELAY,LATE_AIRCRAFT_DELAY,FIRST_DEP_TIME,TOTAL_ADD_GTIME,LONGEST_ADD_GTIME,DIV_AIRPORT_LANDINGS,DIV_REACHED_DEST,DIV_ACTUAL_ELAPSED_TIME,DIV_ARR_DELAY,DIV_DISTANCE,DIV1_AIRPORT,DIV1_AIRPORT_ID,DIV1_AIRPORT_SEQ_ID,DIV1_WHEELS_ON,DIV1_TOTAL_GTIME,DIV1_LONGEST_GTIME,DIV1_WHEELS_OFF,DIV1_TAIL_NUM,DIV2_AIRPORT,DIV2_AIRPORT_ID,DIV2_AIRPORT_SEQ_ID,DIV2_WHEELS_ON,DIV2_TOTAL_GTIME,DIV2_LONGEST_GTIME,DIV2_WHEELS_OFF,DIV2_TAIL_NUM,DIV3_AIRPORT,DIV3_AIRPORT_ID,DIV3_AIRPORT_SEQ_ID,DIV3_WHEELS_ON,DIV3_TOTAL_GTIME,DIV3_LONGEST_GTIME,DIV3_WHEELS_OFF,DIV3_TAIL_NUM,DIV4_AIRPORT,DIV4_AIRPORT_ID,DIV4_AIRPORT_SEQ_ID,DIV4_WHEELS_ON,DIV4_TOTAL_GTIME,DIV4_LONGEST_GTIME,DIV4_WHEELS_OFF,DIV4_TAIL_NUM,DIV5_AIRPORT,DIV5_AIRPORT_ID,DIV5_AIRPORT_SEQ_ID,DIV5_WHEELS_ON,DIV5_TOTAL_GTIME,DIV5_LONGEST_GTIME,DIV5_WHEELS_OFF,DIV5_TAIL_NUM
2023,3,9,1,5,9/1/2023 12:00:00 AM,AA,19805,AA,N324RA,1309,10299,1029906,30299,ANC,"Anchorage, AK",AK,02,Alaska,1,13930,1393008,30977,ORD,"Chicago, IL",IL,17,Illinois,41,2158,2223,25.00,25.00,1.00,1,2100-2159,16.00,2239,0637,7.00,0705,0644,-21.00,0.00,0.00,-2,0700-0759,0.00,,0.00,367.00,321.00,298.00,1.00,2846.00,11,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023,3,9,1,5,9/1/2023 12:00:00 AM,AA,19805,AA,N324RA,1309,13930,1393008,30977,ORD,"Chicago, IL",IL,17,Illinois,41,10299,1029906,30299,ANC,"Anchorage, AK",AK,02,Alaska,1,1717,1715,-2.00,0.00,0.00,-1,1700-1759,16.00,1731,2111,5.00,2058,2116,18.00,18.00,1.00,1,2000-2059,0.00,,0.00,401.00,421.00,400.00,1.00,2846.00,11,0.00,0.00,18.00,0.00,0.00,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023,3,9,1,5,9/1/2023 12:00:00 AM,AA,19805,AA,N410AN,395,11298,1129806,30194,DFW,"Dallas/Fort Worth, TX",TX,48,Texas,74,10299,1029906,30299,ANC,"Anchorage, AK",AK,02,Alaska,1,1900,1900,0.00,0.00,0.00,0,1900-1959,21.00,1921,2300,5.00,2308,2305,-3.00,0.00,0.00,-1,2300-2359,0.00,,0.00,428.00,425.00,399.00,1.00,3043.00,11,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023,3,9,1,5,9/1/2023 12:00:00 AM,AA,19805,AA,N441UW,399,10299,1029906,30299,ANC,"Anchorage, AK",AK,02,Alaska,1,11298,1129806,30194,DFW,"Dallas/Fort Worth, TX",TX,48,Texas,74,2048,2111,23.00,23.00,1.00,1,2000-2059,15.00,2126,0556,6.00,0618,0602,-16.00,0.00,0.00,-2,0600-0659,0.00,,0.00,390.00,351.00,330.00,1.00,3043.00,11,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023,3,9,1,5,9/1/2023 12:00:00 AM,AA,19805,AA,N441UW,399,11298,1129806,30194,DFW,"Dallas/Fort Worth, TX",TX,48,Texas,74,10299,1029906,30299,ANC,"Anchorage, AK",AK,02,Alaska,1,1545,1543,-2.00,0.00,0.00,-1,1500-1559,20.00,1603,1938,5.00,1943,1943,0.00,0.00,0.00,0,1900-1959,0.00,,0.00,418.00,420.00,395.00,1.00,3043.00,11,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023,3,9,1,5,9/1/2023 12:00:00 AM,AA,19805,AA,N469AN,1282,10299,1029906,30299,ANC,"Anchorage, AK",AK,02,Alaska,1,11298,1129806,30194,DFW,"Dallas/Fort Worth, TX",TX,48,Texas,74,0615,0609,-6.00,0.00,0.00,-1,0600-0659,31.00,0640,1514,9.00,1545,1523,-22.00,0.00,0.00,-2,1500-1559,0.00,,0.00,390.00,374.00,334.00,1.00,3043.00,11,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023,3,9,1,5,9/1/2023 12:00:00 AM,AS,19930,AS,N214AK,275,14747,1474703,30559,SEA,"Seattle, WA",WA,53,Washington,93,10299,1029906,30299,ANC,"Anchorage, AK",AK,02,Alaska,1,1550,1550,0.00,0.00,0.00,0,1500-1559,15.00,1605,1828,6.00,1834,1834,0.00,0.00,0.00,0,1800-1859,0.00,,0.00,224.00,224.00,203.00,1.00,1448.00,6,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023,3,9,1,5,9/1/2023 12:00:00 AM,AS,19930,AS,N214AK,96,10299,1029906,30299,ANC,"Anchorage, AK",AK,02,Alaska,1,14747,1474703,30559,SEA,"Seattle, WA",WA,53,Washington,93,1935,1920,-15.00,0.00,0.00,-1,1900-1959,16.00,1936,2327,6.00,2359,2333,-26.00,0.00,0.00,-2,2300-2359,0.00,,0.00,204.00,193.00,171.00,1.00,1448.00,6,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023,3,9,1,5,9/1/2023 12:00:00 AM,AS,19930,AS,N236AK,106,11630,1163003,31517,FAI,"Fairbanks, AK",AK,02,Alaska,1,14747,1474703,30559,SEA,"Seattle, WA",WA,53,Washington,93,1555,1616,21.00,21.00,1.00,1,1500-1559,10.00,1626,2029,11.00,2035,2040,5.00,5.00,0.00,0,2000-2059,0.00,,0.00,220.00,204.00,183.00,1.00,1533.00,7,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023,3,9,1,5,9/1/2023 12:00:00 AM,AS,19930,AS,N236AK,106,14747,1474703,30559,SEA,"Seattle, WA",WA,53,Washington,93,11630,1163003,31517,FAI,"Fairbanks, AK",AK,02,Alaska,1,1205,1221,16.00,16.00,1.00,1,1200-1259,35.00,1256,1519,4.00,1455,1523,28.00,28.00,1.00,1,1400-1459,0.00,,0.00,230.00,242.00,203.00,1.00,1533.00,7,0.00,0.00,12.00,0.00,16.00,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
